Geschlecht,Alter,Kinder,Familienstand,Berufstaetig,Einkaufstag,Einkaufsuhrzeit,Wohnort,Haushaltsnettoeinkommen,Einkaufssumme,Fertiggerichte,Tiefkuehlware,Milchprodukte,Backwaren,Obst/Gemuese,Spirituosen,Tiernahrung,Bier,Frischfleisch,Drogerieartikel,Konserven,Kaffee/Tee,Suessigkeiten,Wurstwaren,Schreibwaren
m,18-30,nein,Partnerschaft,nein,Samstag,14-17 Uhr,< 10 km,3200-<4500,118,0,0,0,0,0,9,0,80,3,12,0,0,0,0,14
w,41-50,ja,ledig,ja,Donnerstag,>17 Uhr,< 10 km,<1000,113,15,0,0,6,0,0,0,92,0,0,0,0,0,0,0
w,>60,nein,Partnerschaft,nein,Samstag,14-17 Uhr,< 10 km,2000-<3200,62,0,0,0,11,0,10,21,0,0,0,0,20,0,0,0
w,>60,nein,ledig,nein,Freitag,12-14 Uhr,< 10 km,>4500,91,0,0,0,31,0,4,1,42,0,0,0,13,0,0,0
w,51-60,nein,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,>4500,73,0,16,0,3,0,0,21,0,0,30,0,3,0,0,0
m,18-30,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,<1000,62,0,0,0,0,11,5,0,16,9,0,0,18,0,0,3
m,18-30,ja,Partnerschaft,nein,Samstag,>17 Uhr,< 10 km,<1000,147,44,0,0,12,0,7,0,16,11,32,15,0,0,0,10
m,>60,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,3200-<4500,114,9,0,2,13,0,0,70,0,0,0,0,11,0,0,9
w,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,1000-<2000,278,15,0,0,37,0,4,68,0,0,0,0,154,0,0,0
w,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,2000-<3200,255,0,45,0,21,0,10,15,62,0,0,28,34,40,0,0
m,31-40,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,2000-<3200,267,14,0,0,0,0,0,0,110,64,36,0,0,30,0,13
w,18-30,nein,ledig,ja,Samstag,<10 Uhr,< 10 km,>4500,144,0,0,0,0,0,0,0,132,0,0,0,0,12,0,0
m,18-30,nein,ledig,ja,Samstag,<10 Uhr,< 10 km,<1000,294,15,0,0,0,0,1,0,218,27,0,0,0,20,0,13
m,18-30,ja,ledig,ja,Samstag,12-14 Uhr,10 - 25 km,2000-<3200,411,14,5,16,42,0,3,64,157,18,64,0,0,0,0,28
w,18-30,ja,Partnerschaft,nein,Samstag,<10 Uhr,10 - 25 km,3200-<4500,127,0,0,0,10,0,0,0,117,0,0,0,0,0,0,0
m,18-30,nein,Partnerschaft,ja,Samstag,<10 Uhr,10 - 25 km,1000-<2000,538,4,0,0,32,16,2,0,6,132,0,0,147,84,112,3
w,>60,ja,ledig,nein,Samstag,12-14 Uhr,< 10 km,3200-<4500,421,1,0,0,24,0,36,54,175,40,0,0,27,64,0,0
m,41-50,ja,Partnerschaft,ja,Samstag,<10 Uhr,< 10 km,1000-<2000,176,6,9,0,40,0,0,0,0,0,0,0,78,30,0,13
m,>60,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,1000-<2000,48,8,15,0,13,0,0,0,0,0,0,0,3,0,0,9
w,18-30,ja,ledig,nein,Samstag,14-17 Uhr,10 - 25 km,1000-<2000,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
m,18-30,nein,ledig,nein,Freitag,>17 Uhr,10 - 25 km,2000-<3200,85,26,0,0,0,18,18,0,11,10,0,0,0,0,0,2
m,18-30,nein,ledig,ja,Samstag,10-12 Uhr,< 10 km,>4500,75,10,18,0,8,0,13,0,2,20,0,0,0,0,0,4
m,>60,ja,Partnerschaft,nein,Mittwoch,10-12 Uhr,< 10 km,3200-<4500,523,31,0,0,33,0,0,0,441,0,0,0,15,0,0,3
w,51-60,ja,ledig,ja,Donnerstag,<10 Uhr,< 10 km,2000-<3200,267,0,0,0,12,0,6,21,0,0,0,0,3,36,189,0
w,>60,nein,Partnerschaft,nein,Samstag,<10 Uhr,10 - 25 km,<1000,124,14,0,0,23,0,14,21,14,0,20,0,18,0,0,0
m,18-30,ja,ledig,nein,Samstag,<10 Uhr,< 10 km,2000-<3200,79,2,45,0,0,0,11,0,17,2,0,0,0,0,0,2
w,>60,nein,Partnerschaft,nein,Samstag,<10 Uhr,< 10 km,<1000,118,0,0,0,37,8,7,8,0,0,0,0,19,0,0,39
m,18-30,ja,Partnerschaft,nein,Montag,14-17 Uhr,> 25 km,1000-<2000,259,10,0,0,30,0,3,0,207,3,0,0,0,0,0,6
w,18-30,nein,Partnerschaft,nein,Montag,14-17 Uhr,10 - 25 km,3200-<4500,244,0,0,0,0,0,16,24,30,104,16,0,0,54,0,0
m,18-30,ja,ledig,nein,Samstag,>17 Uhr,< 10 km,2000-<3200,311,11,12,0,0,0,12,0,209,10,12,0,0,0,45,0
w,>60,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,101,0,0,0,19,48,11,2,0,0,0,0,21,0,0,0
w,18-30,nein,Partnerschaft,ja,Freitag,12-14 Uhr,10 - 25 km,1000-<2000,141,0,27,0,0,20,0,22,0,0,0,0,0,0,72,0
m,31-40,ja,Partnerschaft,nein,Samstag,<10 Uhr,< 10 km,2000-<3200,115,11,49,0,0,7,0,0,0,0,0,12,0,0,0,36
w,18-30,nein,Partnerschaft,ja,Freitag,14-17 Uhr,> 25 km,1000-<2000,27,0,0,0,0,0,0,0,0,0,3,0,0,24,0,0
w,51-60,nein,ledig,ja,Mittwoch,<10 Uhr,10 - 25 km,<1000,237,0,2,0,11,0,8,28,0,90,0,0,14,0,0,84
m,18-30,nein,ledig,nein,Samstag,<10 Uhr,> 25 km,2000-<3200,202,3,0,0,0,24,18,0,12,100,0,0,33,7,0,5
m,>60,ja,Partnerschaft,ja,Samstag,<10 Uhr,< 10 km,3200-<4500,66,9,0,0,10,21,0,15,0,0,0,0,5,0,0,6
w,>60,ja,Partnerschaft,nein,Donnerstag,12-14 Uhr,< 10 km,2000-<3200,127,0,0,8,9,0,9,23,19,0,0,0,4,55,0,0
m,18-30,ja,ledig,nein,Samstag,>17 Uhr,< 10 km,2000-<3200,186,9,0,0,32,0,17,0,11,90,18,0,0,0,0,9
w,31-40,nein,ledig,nein,Samstag,<10 Uhr,10 - 25 km,<1000,237,0,65,0,0,0,24,0,0,0,0,0,0,3,19,126
w,>60,ja,Partnerschaft,nein,Mittwoch,<10 Uhr,< 10 km,1000-<2000,190,0,0,0,6,0,12,16,126,0,0,0,30,0,0,0
w,18-30,nein,ledig,nein,Freitag,12-14 Uhr,10 - 25 km,2000-<3200,210,0,0,0,10,0,0,0,200,0,0,0,0,0,0,0
m,31-40,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,3200-<4500,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8
m,31-40,ja,ledig,ja,Samstag,<10 Uhr,> 25 km,1000-<2000,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9
w,31-40,ja,ledig,nein,Freitag,>17 Uhr,10 - 25 km,1000-<2000,126,0,0,0,0,0,0,0,0,18,0,0,0,0,68,40
m,18-30,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,>4500,104,0,0,0,0,0,16,36,18,11,0,0,0,0,0,23
w,51-60,nein,Partnerschaft,nein,Montag,>17 Uhr,10 - 25 km,1000-<2000,148,0,36,0,18,36,13,13,0,0,0,0,14,0,0,18
w,18-30,nein,Partnerschaft,ja,Mittwoch,10-12 Uhr,< 10 km,<1000,509,0,0,4,0,0,10,144,0,150,0,2,84,10,105,0
w,41-50,nein,Partnerschaft,ja,Donnerstag,<10 Uhr,< 10 km,1000-<2000,161,0,0,6,0,0,0,0,140,0,0,15,0,0,0,0
w,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,2000-<3200,48,0,0,0,0,0,20,0,0,0,28,0,0,0,0,0
m,18-30,ja,ledig,nein,Freitag,>17 Uhr,10 - 25 km,2000-<3200,172,4,0,18,0,0,8,0,4,19,0,16,0,0,90,13
w,18-30,nein,Partnerschaft,nein,Freitag,<10 Uhr,10 - 25 km,1000-<2000,308,0,0,0,45,0,9,0,11,0,0,0,189,54,0,0
m,>60,ja,ledig,nein,Samstag,10-12 Uhr,10 - 25 km,<1000,74,19,4,0,11,0,0,0,0,0,0,0,6,0,15,19
m,18-30,ja,ledig,nein,Samstag,14-17 Uhr,< 10 km,>4500,199,1,0,0,9,0,12,0,81,0,56,0,0,33,0,7
w,>60,nein,Partnerschaft,nein,Freitag,<10 Uhr,< 10 km,2000-<3200,134,0,0,9,26,0,8,18,0,0,0,0,73,0,0,0
m,>60,nein,Partnerschaft,nein,Samstag,10-12 Uhr,< 10 km,2000-<3200,74,13,0,0,6,0,0,0,0,0,0,20,11,10,4,10
w,18-30,nein,ledig,nein,Donnerstag,14-17 Uhr,< 10 km,2000-<3200,211,0,0,0,0,0,0,126,0,45,40,0,0,0,0,0
w,18-30,nein,ledig,nein,Donnerstag,>17 Uhr,< 10 km,>4500,329,36,15,5,0,0,0,0,175,0,0,32,66,0,0,0
w,18-30,nein,ledig,ja,Samstag,12-14 Uhr,< 10 km,1000-<2000,298,0,0,0,0,0,0,0,120,65,0,0,36,77,0,0
w,>60,ja,Partnerschaft,nein,Donnerstag,<10 Uhr,< 10 km,2000-<3200,158,0,0,0,16,0,12,110,0,0,0,0,20,0,0,0
w,>60,nein,ledig,nein,Montag,<10 Uhr,10 - 25 km,1000-<2000,165,0,0,0,28,0,1,17,0,0,63,0,8,48,0,0
m,>60,ja,ledig,nein,Samstag,10-12 Uhr,< 10 km,1000-<2000,138,8,0,0,13,0,0,0,0,0,0,0,104,12,0,1
w,18-30,ja,ledig,nein,Freitag,<10 Uhr,10 - 25 km,1000-<2000,364,0,0,0,0,10,0,0,154,200,0,0,0,0,0,0
m,41-50,ja,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,<1000,13,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0
w,18-30,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,3200-<4500,77,0,0,0,12,0,0,0,65,0,0,0,0,0,0,0
m,18-30,nein,Partnerschaft,nein,Dienstag,10-12 Uhr,< 10 km,1000-<2000,351,7,0,0,0,12,17,75,6,20,72,30,0,0,0,112
w,18-30,nein,ledig,nein,Samstag,14-17 Uhr,< 10 km,1000-<2000,54,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
m,>60,ja,Partnerschaft,nein,Montag,12-14 Uhr,> 25 km,2000-<3200,164,10,0,0,2,0,0,72,0,0,0,24,9,0,0,47
w,31-40,ja,ledig,ja,Samstag,14-17 Uhr,< 10 km,<1000,90,0,8,4,0,0,0,0,0,0,0,0,78,0,0,0
w,18-30,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,<1000,64,0,27,0,14,0,0,0,19,0,0,0,0,0,0,4
m,>60,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,1000-<2000,101,6,0,8,35,0,0,0,48,0,0,0,0,0,0,4
m,18-30,ja,ledig,nein,Samstag,<10 Uhr,< 10 km,3200-<4500,694,4,20,0,0,0,106,0,318,17,42,0,168,10,0,9
m,18-30,ja,Partnerschaft,nein,Samstag,>17 Uhr,< 10 km,2000-<3200,169,5,21,0,0,0,3,24,49,9,0,0,0,52,0,6
w,51-60,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,>4500,64,0,0,0,13,0,11,11,0,0,0,2,7,20,0,0
w,>60,ja,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,>4500,549,0,0,0,29,5,11,11,400,0,0,2,85,0,6,0
w,18-30,nein,ledig,nein,Donnerstag,>17 Uhr,< 10 km,>4500,144,0,0,0,0,0,0,28,76,0,0,0,0,0,0,40
m,>60,nein,ledig,nein,Mittwoch,<10 Uhr,> 25 km,2000-<3200,147,13,0,0,11,0,0,0,0,25,56,0,8,30,0,4
m,18-30,ja,Partnerschaft,nein,Samstag,<10 Uhr,< 10 km,1000-<2000,34,0,0,0,0,0,2,0,13,17,0,0,0,0,0,2
m,18-30,ja,ledig,ja,Donnerstag,>17 Uhr,< 10 km,3200-<4500,157,1,0,0,0,0,21,30,17,79,0,0,0,0,0,9
w,>60,nein,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,2000-<3200,767,0,0,0,17,0,7,15,198,135,33,0,146,120,96,0
m,31-40,nein,ledig,nein,Mittwoch,12-14 Uhr,< 10 km,3200-<4500,315,22,0,0,4,25,0,0,168,0,0,0,64,0,20,12
w,41-50,nein,ledig,ja,Freitag,14-17 Uhr,< 10 km,<1000,69,0,0,20,0,0,0,0,0,0,49,0,0,0,0,0
m,>60,nein,ledig,nein,Samstag,<10 Uhr,10 - 25 km,3200-<4500,210,0,0,0,8,6,0,0,0,0,0,0,183,0,0,13
m,18-30,ja,ledig,ja,Samstag,14-17 Uhr,< 10 km,<1000,213,1,0,0,30,0,9,105,10,17,0,0,0,0,0,41
w,31-40,nein,ledig,ja,Donnerstag,14-17 Uhr,< 10 km,>4500,339,0,0,0,0,0,0,35,304,0,0,0,0,0,0,0
m,31-40,ja,ledig,nein,Samstag,12-14 Uhr,< 10 km,1000-<2000,283,14,0,0,0,63,0,0,152,44,0,0,0,0,0,10
w,>60,ja,ledig,nein,Samstag,<10 Uhr,10 - 25 km,1000-<2000,257,0,0,0,14,0,5,2,207,0,0,18,11,0,0,0
m,31-40,nein,Partnerschaft,nein,Samstag,>17 Uhr,< 10 km,1000-<2000,112,7,0,0,5,0,0,0,0,88,0,0,0,0,0,12
w,31-40,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,>4500,98,0,0,0,42,0,0,36,0,0,0,0,20,0,0,0
m,>60,nein,ledig,nein,Samstag,14-17 Uhr,10 - 25 km,3200-<4500,479,14,0,0,10,0,0,54,0,184,0,0,149,66,0,2
m,18-30,nein,ledig,nein,Samstag,10-12 Uhr,10 - 25 km,3200-<4500,259,2,0,0,0,70,0,0,16,18,0,0,126,27,0,0
m,41-50,nein,ledig,ja,Samstag,<10 Uhr,< 10 km,>4500,144,10,32,0,0,0,0,0,0,0,0,0,0,0,55,47
w,>60,nein,Partnerschaft,nein,Montag,>17 Uhr,< 10 km,>4500,239,5,0,0,6,0,13,38,0,0,36,0,15,0,126,0
w,>60,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,1000-<2000,150,15,0,0,16,0,7,19,0,0,0,0,13,0,80,0
m,18-30,nein,Partnerschaft,nein,Samstag,>17 Uhr,> 25 km,>4500,423,2,0,0,6,0,56,0,86,31,0,12,0,8,126,96
w,41-50,nein,ledig,ja,Freitag,14-17 Uhr,10 - 25 km,3200-<4500,36,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
w,51-60,ja,Partnerschaft,nein,Montag,<10 Uhr,10 - 25 km,3200-<4500,282,0,0,0,14,40,0,28,0,153,0,0,2,0,45,0
m,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,2000-<3200,206,0,0,28,12,0,0,11,35,0,0,0,10,0,99,11
w,18-30,ja,ledig,ja,Donnerstag,<10 Uhr,10 - 25 km,<1000,158,0,0,0,28,0,0,0,0,54,54,0,22,0,0,0
w,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,<1000,135,0,0,0,0,44,0,0,0,0,0,0,0,91,0,0
w,41-50,ja,Partnerschaft,ja,Montag,<10 Uhr,10 - 25 km,1000-<2000,248,0,0,0,0,0,0,0,0,0,0,0,180,0,68,0
w,>60,ja,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,<1000,45,0,0,0,17,6,2,5,0,0,0,6,9,0,0,0
w,41-50,nein,Partnerschaft,ja,Donnerstag,>17 Uhr,10 - 25 km,1000-<2000,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
w,51-60,nein,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,101,0,0,0,6,0,3,22,0,9,0,14,47,0,0,0
w,41-50,nein,ledig,nein,Freitag,10-12 Uhr,< 10 km,1000-<2000,54,0,0,0,0,0,0,0,0,0,0,18,0,36,0,0
m,18-30,nein,ledig,ja,Samstag,>17 Uhr,< 10 km,1000-<2000,222,6,0,0,20,0,5,0,16,16,0,0,0,153,0,6
w,>60,nein,Partnerschaft,ja,Freitag,10-12 Uhr,< 10 km,3200-<4500,314,0,0,0,8,0,8,23,0,54,49,0,92,80,0,0
m,18-30,ja,ledig,ja,Samstag,>17 Uhr,10 - 25 km,3200-<4500,125,2,0,0,0,0,13,0,4,1,0,0,0,0,15,90
w,18-30,nein,Partnerschaft,ja,Samstag,10-12 Uhr,10 - 25 km,1000-<2000,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
m,18-30,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,1000-<2000,101,10,0,0,0,0,16,56,10,3,0,0,0,0,0,6
w,>60,ja,Partnerschaft,nein,Freitag,12-14 Uhr,< 10 km,<1000,369,0,4,0,26,0,13,36,174,0,0,0,20,0,0,96
w,18-30,ja,ledig,nein,Mittwoch,>17 Uhr,< 10 km,<1000,105,0,21,0,0,49,0,0,0,0,0,35,0,0,0,0
w,51-60,ja,Partnerschaft,nein,Samstag,10-12 Uhr,10 - 25 km,3200-<4500,204,0,56,0,40,0,9,28,0,0,0,0,17,6,0,48
m,18-30,nein,ledig,nein,Samstag,<10 Uhr,10 - 25 km,1000-<2000,253,22,0,0,0,0,9,0,19,189,0,0,0,0,0,14
w,51-60,ja,Partnerschaft,ja,Donnerstag,>17 Uhr,< 10 km,<1000,309,48,36,0,16,0,12,28,144,0,0,16,9,0,0,0
m,>60,nein,Partnerschaft,ja,Samstag,10-12 Uhr,< 10 km,2000-<3200,106,8,20,0,1,0,0,0,70,0,0,0,0,0,0,7
m,18-30,nein,ledig,nein,Mittwoch,>17 Uhr,< 10 km,2000-<3200,179,62,0,0,0,0,71,0,6,36,0,0,0,0,0,4
m,18-30,nein,Partnerschaft,ja,Samstag,<10 Uhr,< 10 km,<1000,164,6,0,0,45,66,13,0,6,7,0,0,0,0,0,21
w,18-30,nein,Partnerschaft,nein,Montag,>17 Uhr,< 10 km,3200-<4500,214,0,0,0,0,0,0,0,182,0,0,0,0,32,0,0
w,18-30,ja,ledig,ja,Donnerstag,>17 Uhr,< 10 km,2000-<3200,260,0,0,0,0,0,0,0,145,105,0,10,0,0,0,0
m,31-40,nein,Partnerschaft,ja,Samstag,>17 Uhr,< 10 km,3200-<4500,146,5,0,0,0,0,0,6,0,0,16,0,0,0,7,112
m,18-30,ja,ledig,nein,Samstag,<10 Uhr,10 - 25 km,1000-<2000,242,14,0,0,63,0,7,0,6,18,45,0,20,60,0,9
m,41-50,nein,ledig,nein,Samstag,>17 Uhr,> 25 km,2000-<3200,161,3,18,0,3,0,0,56,78,0,0,0,0,0,0,3
m,18-30,ja,ledig,nein,Samstag,10-12 Uhr,10 - 25 km,<1000,384,13,0,0,16,30,2,90,15,88,18,2,99,0,0,11
m,41-50,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,1000-<2000,158,42,0,0,12,56,0,8,27,0,0,0,0,0,0,13
w,18-30,nein,ledig,ja,Samstag,14-17 Uhr,10 - 25 km,2000-<3200,148,0,0,0,6,0,0,0,0,0,0,0,0,44,98,0
m,31-40,nein,ledig,ja,Samstag,<10 Uhr,10 - 25 km,1000-<2000,60,6,0,0,0,0,0,0,0,0,42,0,0,0,0,12
w,41-50,nein,ledig,nein,Freitag,>17 Uhr,10 - 25 km,2000-<3200,143,0,0,0,0,0,0,26,36,81,0,0,0,0,0,0
w,18-30,nein,Partnerschaft,nein,Dienstag,>17 Uhr,< 10 km,1000-<2000,116,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0
w,>60,nein,ledig,nein,Freitag,10-12 Uhr,< 10 km,<1000,285,0,30,0,6,54,4,53,0,0,0,0,25,8,105,0
w,51-60,nein,ledig,ja,Samstag,>17 Uhr,< 10 km,>4500,447,0,15,2,17,0,2,22,0,224,0,20,9,136,0,0
m,18-30,nein,ledig,nein,Montag,>17 Uhr,< 10 km,1000-<2000,155,60,0,0,0,0,8,0,5,12,30,0,0,30,0,10
w,18-30,ja,ledig,ja,Montag,12-14 Uhr,10 - 25 km,>4500,23,0,0,0,16,0,0,0,0,0,0,0,0,7,0,0
m,18-30,nein,ledig,nein,Dienstag,>17 Uhr,< 10 km,<1000,100,5,0,8,28,0,14,0,8,16,14,0,0,0,0,7
m,31-40,ja,ledig,ja,Samstag,14-17 Uhr,10 - 25 km,2000-<3200,177,22,18,0,64,0,0,0,0,70,0,0,0,0,0,3
w,18-30,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,3200-<4500,168,72,48,0,0,0,0,0,0,0,0,0,0,48,0,0
m,18-30,ja,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,1000-<2000,164,8,0,0,0,0,2,66,30,10,0,0,24,24,0,0
w,18-30,nein,ledig,nein,Freitag,<10 Uhr,< 10 km,1000-<2000,33,0,0,27,6,0,0,0,0,0,0,0,0,0,0,0
w,18-30,ja,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m,18-30,nein,ledig,ja,Samstag,>17 Uhr,10 - 25 km,1000-<2000,97,10,0,0,20,30,4,0,11,16,0,0,0,0,0,6
w,18-30,nein,ledig,ja,Samstag,>17 Uhr,< 10 km,1000-<2000,183,15,0,0,3,0,0,0,135,0,0,0,0,30,0,0
m,18-30,ja,ledig,nein,Samstag,10-12 Uhr,10 - 25 km,1000-<2000,63,4,0,0,0,0,17,0,12,16,0,0,0,0,0,14
w,>60,nein,ledig,nein,Freitag,<10 Uhr,10 - 25 km,1000-<2000,429,0,0,0,30,0,9,106,216,0,0,0,20,0,48,0
m,18-30,nein,ledig,nein,Montag,>17 Uhr,10 - 25 km,<1000,359,6,0,0,12,0,19,0,261,5,0,0,0,0,0,56
m,18-30,ja,Partnerschaft,nein,Samstag,>17 Uhr,< 10 km,<1000,88,12,0,0,0,0,5,0,41,19,0,0,0,0,0,11
m,51-60,nein,ledig,nein,Samstag,>17 Uhr,10 - 25 km,1000-<2000,156,4,0,0,0,0,0,0,108,0,21,10,0,0,0,13
w,>60,ja,Partnerschaft,nein,Samstag,<10 Uhr,10 - 25 km,1000-<2000,150,0,0,0,37,0,5,29,0,50,0,5,24,0,0,0
m,18-30,nein,ledig,nein,Freitag,<10 Uhr,< 10 km,1000-<2000,114,0,0,15,0,0,1,6,14,5,0,0,0,60,0,13
w,51-60,ja,ledig,ja,Dienstag,>17 Uhr,< 10 km,2000-<3200,199,0,0,0,15,0,0,9,57,0,0,0,5,22,91,0
m,31-40,ja,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,1000-<2000,47,10,0,0,20,0,0,0,0,0,0,12,0,0,0,5
m,>60,nein,Partnerschaft,nein,Samstag,<10 Uhr,> 25 km,>4500,176,4,0,0,6,56,0,0,54,0,40,0,13,0,0,3
w,>60,nein,ledig,nein,Montag,<10 Uhr,10 - 25 km,2000-<3200,296,0,35,0,29,44,1,28,0,64,12,0,3,80,0,0
w,>60,nein,ledig,nein,Montag,10-12 Uhr,< 10 km,1000-<2000,55,0,0,0,18,0,7,16,0,0,0,0,14,0,0,0
w,51-60,nein,ledig,nein,Freitag,12-14 Uhr,< 10 km,2000-<3200,302,8,0,0,30,0,11,9,240,0,0,0,4,0,0,0
w,51-60,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,216,0,0,0,2,16,80,60,0,0,0,0,6,52,0,0
w,>60,nein,Partnerschaft,nein,Freitag,<10 Uhr,< 10 km,1000-<2000,158,0,45,15,1,0,44,19,0,0,0,0,28,6,0,0
w,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,>60,ja,Partnerschaft,nein,Mittwoch,10-12 Uhr,< 10 km,1000-<2000,349,0,0,0,22,0,14,82,108,0,18,8,97,0,0,0
m,41-50,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,<1000,98,5,0,3,0,0,0,56,0,0,0,0,27,6,0,1
w,18-30,nein,ledig,ja,Samstag,10-12 Uhr,10 - 25 km,2000-<3200,125,0,0,0,0,0,0,0,26,0,0,0,0,99,0,0
m,18-30,nein,ledig,ja,Montag,<10 Uhr,10 - 25 km,2000-<3200,240,13,0,0,0,0,5,0,108,2,32,0,0,66,0,14
m,18-30,nein,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,1000-<2000,176,3,0,0,15,0,1,0,8,8,0,0,0,0,133,8
w,51-60,ja,ledig,ja,Donnerstag,14-17 Uhr,> 25 km,2000-<3200,322,0,0,0,39,0,4,21,252,0,0,0,6,0,0,0
w,18-30,nein,ledig,ja,Samstag,>17 Uhr,< 10 km,<1000,597,0,16,0,0,8,150,0,172,110,0,0,15,40,2,84
m,51-60,nein,ledig,nein,Freitag,14-17 Uhr,< 10 km,>4500,153,12,48,0,0,0,0,22,0,60,0,0,0,0,0,11
m,41-50,nein,Partnerschaft,nein,Samstag,>17 Uhr,10 - 25 km,2000-<3200,136,4,3,0,0,0,0,0,0,78,6,0,0,0,40,5
w,41-50,nein,ledig,nein,Mittwoch,12-14 Uhr,10 - 25 km,<1000,101,0,0,0,0,0,0,0,0,0,0,0,17,0,0,84
w,18-30,nein,ledig,ja,Montag,14-17 Uhr,10 - 25 km,3200-<4500,208,6,0,0,0,52,0,120,0,0,0,0,0,30,0,0
w,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,2000-<3200,96,0,0,0,36,0,2,15,0,0,0,16,27,0,0,0
m,51-60,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,1000-<2000,91,11,0,0,16,0,0,0,0,0,0,0,0,60,0,4
m,>60,nein,Partnerschaft,nein,Samstag,14-17 Uhr,< 10 km,1000-<2000,210,7,16,0,10,0,0,0,63,85,0,0,17,0,0,12
w,>60,ja,ledig,ja,Freitag,12-14 Uhr,10 - 25 km,3200-<4500,121,42,0,0,37,0,1,4,0,0,16,0,21,0,0,0
w,>60,ja,ledig,nein,Samstag,10-12 Uhr,< 10 km,<1000,208,0,72,0,28,12,5,17,0,0,0,0,74,0,0,0
w,18-30,nein,ledig,nein,Donnerstag,>17 Uhr,10 - 25 km,<1000,189,0,0,0,4,0,0,112,31,0,0,0,0,42,0,0
w,41-50,nein,Partnerschaft,nein,Samstag,<10 Uhr,10 - 25 km,>4500,154,0,0,0,0,0,0,0,64,0,0,16,5,9,0,60
m,18-30,nein,ledig,ja,Montag,<10 Uhr,< 10 km,<1000,253,5,0,0,0,0,3,0,198,15,0,0,0,27,0,5
m,18-30,nein,Partnerschaft,nein,Samstag,>17 Uhr,10 - 25 km,2000-<3200,139,5,0,0,0,15,106,0,4,0,0,0,0,0,0,9
w,51-60,nein,ledig,nein,Freitag,<10 Uhr,10 - 25 km,<1000,119,0,0,0,30,0,19,15,0,0,0,0,5,50,0,0
w,41-50,nein,Partnerschaft,ja,Samstag,14-17 Uhr,10 - 25 km,3200-<4500,109,0,0,0,0,0,0,0,0,16,0,0,0,21,0,72
w,>60,nein,ledig,nein,Mittwoch,<10 Uhr,> 25 km,2000-<3200,67,0,0,0,15,10,8,13,0,0,0,4,17,0,0,0
w,18-30,ja,Partnerschaft,ja,Montag,<10 Uhr,10 - 25 km,>4500,36,0,12,0,0,0,0,0,0,0,0,0,0,24,0,0
w,51-60,nein,ledig,nein,Donnerstag,10-12 Uhr,> 25 km,3200-<4500,42,0,0,0,16,0,12,3,0,0,0,0,11,0,0,0
